instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed
12529,2012-06-11,2,1,6,5,0,1,1,1,0.64,0.5909,0.78,0.1343
12530,2012-06-11,2,1,6,6,0,1,1,1,0.62,0.5758,0.83,0.1045
12531,2012-06-11,2,1,6,7,0,1,1,1,0.64,0.5909,0.78,0.1045
12532,2012-06-11,2,1,6,8,0,1,1,1,0.66,0.6212,0.74,0.1343
12533,2012-06-11,2,1,6,9,0,1,1,1,0.7,0.6515,0.65,0.1343
12534,2012-06-11,2,1,6,10,0,1,1,1,0.72,0.6818,0.62,0.1642
12535,2012-06-11,2,1,6,11,0,1,1,2,0.76,0.6818,0.48,0.2239
12536,2012-06-11,2,1,6,12,0,1,1,2,0.8,0.7273,0.43,0.194
12537,2012-06-11,2,1,6,13,0,1,1,2,0.8,0.7121,0.41,0.2985
12538,2012-06-11,2,1,6,14,0,1,1,2,0.82,0.7273,0.34,0.2836
12539,2012-06-11,2,1,6,15,0,1,1,1,0.8,0.7121,0.41,0.3582
12540,2012-06-11,2,1,6,16,0,1,1,2,0.8,0.7121,0.41,0.4179
12541,2012-06-11,2,1,6,17,0,1,1,2,0.8,0.7121,0.41,0.3582
12542,2012-06-11,2,1,6,18,0,1,1,2,0.8,0.7273,0.43,0.2985
12543,2012-06-11,2,1,6,19,0,1,1,2,0.76,0.6818,0.48,0.3284
12544,2012-06-11,2,1,6,20,0,1,1,2,0.74,0.6667,0.48,0.2239
12545,2012-06-11,2,1,6,21,0,1,1,2,0.72,0.6667,0.58,0.194
12546,2012-06-11,2,1,6,22,0,1,1,2,0.72,0.6667,0.58,0.194
12547,2012-06-11,2,1,6,23,0,1,1,2,0.7,0.6515,0.58,0.2239
12548,2012-06-12,2,1,6,0,0,2,1,2,0.7,0.6515,0.58,0.2239
12549,2012-06-12,2,1,6,1,0,2,1,2,0.68,0.6364,0.65,0.1642
12550,2012-06-12,2,1,6,2,0,2,1,2,0.68,0.6364,0.65,0.194
12551,2012-06-12,2,1,6,3,0,2,1,2,0.66,0.6212,0.69,0.2537
12552,2012-06-12,2,1,6,4,0,2,1,3,0.6,0.5455,0.88,0.1642
12553,2012-06-12,2,1,6,5,0,2,1,3,0.6,0.5455,0.88,0.1343
12554,2012-06-12,2,1,6,6,0,2,1,2,0.6,0.5455,0.88,0.1343
12555,2012-06-12,2,1,6,7,0,2,1,3,0.62,0.5606,0.88,0.2537
12556,2012-06-12,2,1,6,8,0,2,1,2,0.62,0.5606,0.88,0.2239
12557,2012-06-12,2,1,6,9,0,2,1,2,0.64,0.5758,0.89,0.2836
12558,2012-06-12,2,1,6,10,0,2,1,3,0.64,0.5758,0.89,0.2836
12559,2012-06-12,2,1,6,11,0,2,1,3,0.66,0.6061,0.83,0.3582
12560,2012-06-12,2,1,6,12,0,2,1,3,0.66,0.6061,0.83,0.2537
12561,2012-06-12,2,1,6,13,0,2,1,3,0.66,0.6061,0.83,0.194
12562,2012-06-12,2,1,6,14,0,2,1,3,0.64,0.5758,0.89,0.2537
12563,2012-06-12,2,1,6,15,0,2,1,3,0.66,0.5909,0.89,0.194
12564,2012-06-12,2,1,6,16,0,2,1,2,0.66,0.5909,0.89,0.2836
12565,2012-06-12,2,1,6,17,0,2,1,2,0.66,0.5909,0.89,0.2836
12566,2012-06-12,2,1,6,18,0,2,1,1,0.68,0.6364,0.83,0.194
12567,2012-06-12,2,1,6,19,0,2,1,1,0.68,0.6364,0.83,0.194
12568,2012-06-12,2,1,6,20,0,2,1,1,0.68,0.6364,0.83,0.194
12569,2012-06-12,2,1,6,21,0,2,1,1,0.68,0.6364,0.83,0.1045
12570,2012-06-12,2,1,6,22,0,2,1,1,0.66,0.5909,0.94,0.1045
12571,2012-06-12,2,1,6,23,0,2,1,3,0.66,0.5909,0.94,0.2239
12572,2012-06-13,2,1,6,0,0,3,1,2,0.66,0.5909,0.94,0.194
12573,2012-06-13,2,1,6,1,0,3,1,1,0.64,0.5909,0.78,0.0
12574,2012-06-13,2,1,6,2,0,3,1,1,0.62,0.5758,0.83,0.1343
12575,2012-06-13,2,1,6,3,0,3,1,1,0.62,0.5758,0.83,0.194
12576,2012-06-13,2,1,6,4,0,3,1,1,0.6,0.5606,0.83,0.1343
12577,2012-06-13,2,1,6,5,0,3,1,1,0.6,0.5606,0.83,0.194
12578,2012-06-13,2,1,6,6,0,3,1,1,0.6,0.5606,0.83,0.2239
12579,2012-06-13,2,1,6,7,0,3,1,1,0.6,0.5606,0.83,0.2985
12580,2012-06-13,2,1,6,8,0,3,1,2,0.62,0.5909,0.73,0.5224
12581,2012-06-13,2,1,6,9,0,3,1,2,0.64,0.6061,0.69,0.5821
12582,2012-06-13,2,1,6,10,0,3,1,2,0.64,0.6061,0.65,0.4179
12583,2012-06-13,2,1,6,11,0,3,1,2,0.66,0.6212,0.54,0.4478
12584,2012-06-13,2,1,6,12,0,3,1,2,0.68,0.6364,0.44,0.4179
12585,2012-06-13,2,1,6,13,0,3,1,2,0.7,0.6364,0.45,0.3881
12586,2012-06-13,2,1,6,14,0,3,1,2,0.72,0.6515,0.37,0.4179
12587,2012-06-13,2,1,6,15,0,3,1,1,0.72,0.6515,0.32,0.4925
12588,2012-06-13,2,1,6,16,0,3,1,1,0.72,0.6515,0.3,0.4925
12589,2012-06-13,2,1,6,17,0,3,1,1,0.72,0.6515,0.32,0.4925
12590,2012-06-13,2,1,6,18,0,3,1,1,0.72,0.6515,0.32,0.4478
12591,2012-06-13,2,1,6,19,0,3,1,1,0.7,0.6364,0.34,0.3881
12592,2012-06-13,2,1,6,20,0,3,1,1,0.68,0.6364,0.36,0.4179
12593,2012-06-13,2,1,6,21,0,3,1,1,0.64,0.6212,0.44,0.3582
12594,2012-06-13,2,1,6,22,0,3,1,1,0.62,0.6212,0.5,0.2985
12595,2012-06-13,2,1,6,23,0,3,1,1,0.62,0.6212,0.5,0.2836
12596,2012-06-14,2,1,6,0,0,4,1,1,0.6,0.6212,0.53,0.2985
12597,2012-06-14,2,1,6,1,0,4,1,1,0.6,0.6212,0.56,0.2239
12598,2012-06-14,2,1,6,2,0,4,1,2,0.62,0.6212,0.53,0.2537
12599,2012-06-14,2,1,6,3,0,4,1,2,0.62,0.6212,0.53,0.2836
12600,2012-06-14,2,1,6,4,0,4,1,2,0.6,0.6212,0.56,0.2537
12601,2012-06-14,2,1,6,5,0,4,1,2,0.6,0.6212,0.56,0.2537
12602,2012-06-14,2,1,6,6,0,4,1,1,0.58,0.5455,0.6,0.2836
12603,2012-06-14,2,1,6,7,0,4,1,1,0.6,0.6061,0.6,0.2836
12604,2012-06-14,2,1,6,8,0,4,1,1,0.6,0.6061,0.64,0.3284
12605,2012-06-14,2,1,6,9,0,4,1,1,0.62,0.6061,0.61,0.2239
12606,2012-06-14,2,1,6,10,0,4,1,1,0.64,0.6061,0.65,0.4179
12607,2012-06-14,2,1,6,11,0,4,1,1,0.66,0.6212,0.57,0.2537
12608,2012-06-14,2,1,6,12,0,4,1,2,0.66,0.6212,0.61,0.2239
12609,2012-06-14,2,1,6,13,0,4,1,1,0.68,0.6364,0.57,0.1642
12610,2012-06-14,2,1,6,14,0,4,1,1,0.7,0.6515,0.54,0.2836
12611,2012-06-14,2,1,6,15,0,4,1,1,0.74,0.6667,0.48,0.2985
12612,2012-06-14,2,1,6,16,0,4,1,1,0.72,0.6667,0.51,0.2836
12613,2012-06-14,2,1,6,17,0,4,1,1,0.72,0.6667,0.48,0.2239
12614,2012-06-14,2,1,6,18,0,4,1,1,0.74,0.6667,0.42,0.194
12615,2012-06-14,2,1,6,19,0,4,1,1,0.7,0.6515,0.48,0.2537
12616,2012-06-14,2,1,6,20,0,4,1,1,0.66,0.6212,0.65,0.2537
12617,2012-06-14,2,1,6,21,0,4,1,1,0.64,0.6061,0.65,0.1642
12618,2012-06-14,2,1,6,22,0,4,1,2,0.64,0.6061,0.65,0.2239
12619,2012-06-14,2,1,6,23,0,4,1,2,0.62,0.6061,0.69,0.1642
12620,2012-06-15,2,1,6,0,0,5,1,1,0.6,0.5909,0.73,0.1642
12621,2012-06-15,2,1,6,1,0,5,1,1,0.58,0.5455,0.78,0.194
12622,2012-06-15,2,1,6,2,0,5,1,1,0.56,0.5303,0.83,0.1045
12623,2012-06-15,2,1,6,3,0,5,1,1,0.56,0.5303,0.83,0.1642
12624,2012-06-15,2,1,6,4,0,5,1,1,0.56,0.5303,0.83,0.1642
12625,2012-06-15,2,1,6,5,0,5,1,1,0.54,0.5152,0.88,0.1045
12626,2012-06-15,2,1,6,6,0,5,1,1,0.54,0.5152,0.83,0.1343
12627,2012-06-15,2,1,6,7,0,5,1,1,0.56,0.5303,0.83,0.1642
12628,2012-06-15,2,1,6,8,0,5,1,1,0.6,0.5909,0.69,0.1642
12629,2012-06-15,2,1,6,9,0,5,1,1,0.62,0.6061,0.65,0.1642
12630,2012-06-15,2,1,6,10,0,5,1,1,0.64,0.6212,0.57,0.1642
12631,2012-06-15,2,1,6,11,0,5,1,1,0.66,0.6212,0.5,0.194
12632,2012-06-15,2,1,6,12,0,5,1,1,0.7,0.6364,0.45,0.1642
12633,2012-06-15,2,1,6,13,0,5,1,1,0.7,0.6364,0.42,0.2537
12634,2012-06-15,2,1,6,14,0,5,1,1,0.72,0.6515,0.39,0.194
12635,2012-06-15,2,1,6,15,0,5,1,1,0.72,0.6515,0.39,0.194
12636,2012-06-15,2,1,6,16,0,5,1,1,0.72,0.6515,0.37,0.194
12637,2012-06-15,2,1,6,17,0,5,1,1,0.74,0.6515,0.37,0.2836
12638,2012-06-15,2,1,6,18,0,5,1,1,0.72,0.6515,0.39,0.2239
12639,2012-06-15,2,1,6,19,0,5,1,1,0.7,0.6364,0.42,0.1642
12640,2012-06-15,2,1,6,20,0,5,1,1,0.68,0.6364,0.44,0.194
12641,2012-06-15,2,1,6,21,0,5,1,1,0.66,0.6212,0.5,0.1045
12642,2012-06-15,2,1,6,22,0,5,1,1,0.64,0.6212,0.53,0.1343
12643,2012-06-15,2,1,6,23,0,5,1,1,0.62,0.6212,0.53,0.2537
12644,2012-06-16,2,1,6,0,0,6,0,1,0.58,0.5455,0.56,0.1343
12645,2012-06-16,2,1,6,1,0,6,0,1,0.56,0.5303,0.56,0.0
12646,2012-06-16,2,1,6,2,0,6,0,1,0.58,0.5455,0.53,0.0
12647,2012-06-16,2,1,6,3,0,6,0,1,0.56,0.5303,0.6,0.0896
12648,2012-06-16,2,1,6,4,0,6,0,1,0.54,0.5152,0.68,0.1343
12649,2012-06-16,2,1,6,5,0,6,0,1,0.54,0.5152,0.68,0.1045
12650,2012-06-16,2,1,6,6,0,6,0,1,0.54,0.5152,0.68,0.194
12651,2012-06-16,2,1,6,7,0,6,0,1,0.54,0.5152,0.68,0.194
12652,2012-06-16,2,1,6,8,0,6,0,1,0.58,0.5455,0.64,0.1642
12653,2012-06-16,2,1,6,9,0,6,0,1,0.6,0.6061,0.6,0.0896
12654,2012-06-16,2,1,6,10,0,6,0,1,0.64,0.6212,0.47,0.194
12655,2012-06-16,2,1,6,11,0,6,0,1,0.66,0.6212,0.39,0.1642
12656,2012-06-16,2,1,6,12,0,6,0,1,0.68,0.6364,0.41,0.1045
12657,2012-06-16,2,1,6,13,0,6,0,1,0.72,0.6515,0.34,0.1642
12658,2012-06-16,2,1,6,14,0,6,0,1,0.72,0.6515,0.37,0.2239
12659,2012-06-16,2,1,6,15,0,6,0,1,0.74,0.6515,0.35,0.2537
12660,2012-06-16,2,1,6,16,0,6,0,2,0.72,0.6515,0.37,0.1045
12661,2012-06-16,2,1,6,17,0,6,0,2,0.72,0.6515,0.37,0.2537
12662,2012-06-16,2,1,6,18,0,6,0,2,0.72,0.6515,0.37,0.2239
12663,2012-06-16,2,1,6,19,0,6,0,2,0.7,0.6364,0.42,0.194
12664,2012-06-16,2,1,6,20,0,6,0,2,0.66,0.6212,0.47,0.194
12665,2012-06-16,2,1,6,21,0,6,0,2,0.64,0.6212,0.5,0.2239
12666,2012-06-16,2,1,6,22,0,6,0,1,0.62,0.6212,0.53,0.2985
12667,2012-06-16,2,1,6,23,0,6,0,1,0.6,0.6212,0.53,0.2985
12668,2012-06-17,2,1,6,0,0,0,0,1,0.56,0.5303,0.56,0.1343
12669,2012-06-17,2,1,6,1,0,0,0,1,0.56,0.5303,0.6,0.1642
12670,2012-06-17,2,1,6,2,0,0,0,1,0.56,0.5303,0.56,0.0896
12671,2012-06-17,2,1,6,3,0,0,0,1,0.54,0.5152,0.64,0.1045
12672,2012-06-17,2,1,6,4,0,0,0,1,0.54,0.5152,0.64,0.0896
12673,2012-06-17,2,1,6,5,0,0,0,1,0.54,0.5152,0.68,0.1343
12674,2012-06-17,2,1,6,6,0,0,0,1,0.52,0.5,0.72,0.1045
12675,2012-06-17,2,1,6,7,0,0,0,1,0.52,0.5,0.72,0.0896
12676,2012-06-17,2,1,6,8,0,0,0,1,0.56,0.5303,0.68,0.2537
12677,2012-06-17,2,1,6,9,0,0,0,1,0.56,0.5303,0.68,0.1642
12678,2012-06-17,2,1,6,10,0,0,0,1,0.58,0.5455,0.64,0.0
12679,2012-06-17,2,1,6,11,0,0,0,1,0.62,0.6212,0.57,0.1045
12680,2012-06-17,2,1,6,12,0,0,0,1,0.62,0.6212,0.57,0.0
12681,2012-06-17,2,1,6,13,0,0,0,1,0.64,0.6212,0.53,0.1642
12682,2012-06-17,2,1,6,14,0,0,0,1,0.64,0.6212,0.53,0.0
12683,2012-06-17,2,1,6,15,0,0,0,1,0.66,0.6212,0.5,0.2239
12684,2012-06-17,2,1,6,16,0,0,0,1,0.66,0.6212,0.54,0.2985
12685,2012-06-17,2,1,6,17,0,0,0,1,0.64,0.6212,0.57,0.2239
12686,2012-06-17,2,1,6,18,0,0,0,1,0.64,0.6212,0.53,0.194
12687,2012-06-17,2,1,6,19,0,0,0,1,0.64,0.6212,0.53,0.1642
12688,2012-06-17,2,1,6,20,0,0,0,1,0.62,0.6212,0.57,0.194
12689,2012-06-17,2,1,6,21,0,0,0,1,0.62,0.6212,0.57,0.194
12690,2012-06-17,2,1,6,22,0,0,0,1,0.6,0.6061,0.6,0.194
12691,2012-06-17,2,1,6,23,0,0,0,1,0.58,0.5455,0.64,0.194
12692,2012-06-18,2,1,6,0,0,1,1,1,0.56,0.5303,0.73,0.2537
12693,2012-06-18,2,1,6,1,0,1,1,1,0.54,0.5152,0.77,0.2239
12694,2012-06-18,2,1,6,2,0,1,1,1,0.54,0.5152,0.77,0.2239
12695,2012-06-18,2,1,6,3,0,1,1,2,0.52,0.5,0.83,0.2239
12696,2012-06-18,2,1,6,4,0,1,1,2,0.54,0.5152,0.77,0.194
12697,2012-06-18,2,1,6,5,0,1,1,3,0.52,0.5,0.83,0.1343
12698,2012-06-18,2,1,6,6,0,1,1,3,0.52,0.5,0.88,0.1343
12699,2012-06-18,2,1,6,7,0,1,1,3,0.52,0.5,0.94,0.2239
12700,2012-06-18,2,1,6,8,0,1,1,2,0.54,0.5152,0.83,0.194
12701,2012-06-18,2,1,6,9,0,1,1,2,0.54,0.5152,0.83,0.2239
12702,2012-06-18,2,1,6,10,0,1,1,3,0.54,0.5152,0.88,0.1045
12703,2012-06-18,2,1,6,11,0,1,1,2,0.54,0.5152,0.88,0.1642
12704,2012-06-18,2,1,6,12,0,1,1,3,0.56,0.5303,0.78,0.1343
12705,2012-06-18,2,1,6,13,0,1,1,2,0.58,0.5455,0.73,0.1343
12706,2012-06-18,2,1,6,14,0,1,1,2,0.58,0.5455,0.68,0.194
12707,2012-06-18,2,1,6,15,0,1,1,2,0.6,0.5909,0.69,0.194
12708,2012-06-18,2,1,6,16,0,1,1,2,0.6,0.5909,0.73,0.194
12709,2012-06-18,2,1,6,17,0,1,1,2,0.6,0.5909,0.73,0.194
12710,2012-06-18,2,1,6,18,0,1,1,2,0.62,0.6061,0.69,0.1642
12711,2012-06-18,2,1,6,19,0,1,1,2,0.62,0.5909,0.73,0.0896
12712,2012-06-18,2,1,6,20,0,1,1,2,0.62,0.5909,0.73,0.1343
12713,2012-06-18,2,1,6,21,0,1,1,2,0.62,0.5909,0.73,0.1045
12714,2012-06-18,2,1,6,22,0,1,1,2,0.62,0.5909,0.73,0.1642
12715,2012-06-18,2,1,6,23,0,1,1,3,0.6,0.5758,0.78,0.194
12716,2012-06-19,2,1,6,0,0,2,1,2,0.6,0.5758,0.78,0.1642
12717,2012-06-19,2,1,6,1,0,2,1,2,0.6,0.5758,0.78,0.1642
12718,2012-06-19,2,1,6,2,0,2,1,2,0.6,0.5758,0.78,0.1343
12719,2012-06-19,2,1,6,3,0,2,1,2,0.6,0.5758,0.78,0.1045
12720,2012-06-19,2,1,6,4,0,2,1,2,0.6,0.5758,0.78,0.1343
12721,2012-06-19,2,1,6,5,0,2,1,2,0.6,0.5758,0.78,0.194
12722,2012-06-19,2,1,6,6,0,2,1,2,0.6,0.5758,0.78,0.1045
12723,2012-06-19,2,1,6,7,0,2,1,2,0.6,0.5758,0.78,0.1343
12724,2012-06-19,2,1,6,8,0,2,1,2,0.6,0.5758,0.78,0.1642
12725,2012-06-19,2,1,6,9,0,2,1,1,0.64,0.6061,0.73,0.0896
12726,2012-06-19,2,1,6,10,0,2,1,1,0.64,0.6061,0.73,0.0896
12727,2012-06-19,2,1,6,11,0,2,1,1,0.66,0.6212,0.69,0.1343
12728,2012-06-19,2,1,6,12,0,2,1,1,0.7,0.6515,0.65,0.0896
12729,2012-06-19,2,1,6,13,0,2,1,1,0.74,0.6818,0.58,0.1343
12730,2012-06-19,2,1,6,14,0,2,1,1,0.76,0.7121,0.58,0.1045
12731,2012-06-19,2,1,6,15,0,2,1,1,0.78,0.7424,0.59,0.1642
12732,2012-06-19,2,1,6,16,0,2,1,1,0.8,0.7576,0.55,0.2239
12733,2012-06-19,2,1,6,17,0,2,1,1,0.8,0.7576,0.55,0.194
12734,2012-06-19,2,1,6,18,0,2,1,1,0.8,0.7576,0.55,0.1642
12735,2012-06-19,2,1,6,19,0,2,1,1,0.8,0.7727,0.59,0.2239
12736,2012-06-19,2,1,6,20,0,2,1,1,0.8,0.7576,0.55,0.2537
12737,2012-06-19,2,1,6,21,0,2,1,1,0.76,0.7121,0.62,0.1642
12738,2012-06-19,2,1,6,22,0,2,1,1,0.72,0.697,0.79,0.0896
12739,2012-06-19,2,1,6,23,0,2,1,1,0.72,0.697,0.79,0.1343
12740,2012-06-20,2,1,6,0,0,3,1,1,0.7,0.6667,0.79,0.194
12741,2012-06-20,2,1,6,1,0,3,1,1,0.68,0.6364,0.79,0.194
12742,2012-06-20,2,1,6,2,0,3,1,1,0.66,0.6061,0.83,0.1642
12743,2012-06-20,2,1,6,3,0,3,1,1,0.66,0.6061,0.83,0.1343
12744,2012-06-20,2,1,6,4,0,3,1,1,0.66,0.6061,0.83,0.0896
12745,2012-06-20,2,1,6,5,0,3,1,1,0.66,0.6061,0.83,0.0896
12746,2012-06-20,2,1,6,6,0,3,1,2,0.64,0.5758,0.89,0.0896
12747,2012-06-20,2,1,6,7,0,3,1,2,0.66,0.5909,0.89,0.0
12748,2012-06-20,2,1,6,8,0,3,1,2,0.7,0.6667,0.79,0.1045
12749,2012-06-20,2,1,6,9,0,3,1,2,0.72,0.697,0.74,0.0
12750,2012-06-20,2,1,6,10,0,3,1,1,0.82,0.7727,0.52,0.1343
12751,2012-06-20,2,1,6,11,0,3,1,1,0.84,0.7879,0.49,0.194
12752,2012-06-20,2,1,6,12,0,3,1,1,0.86,0.803,0.47,0.1642
12753,2012-06-20,2,1,6,13,0,3,1,1,0.86,0.7879,0.44,0.1045
12754,2012-06-20,2,1,6,14,0,3,1,1,0.88,0.803,0.39,0.194
12755,2012-06-20,2,1,6,15,0,3,1,1,0.9,0.8182,0.35,0.0
12756,2012-06-20,2,1,6,16,0,3,1,1,0.9,0.8182,0.35,0.1045
12757,2012-06-20,2,1,6,17,0,3,1,1,0.9,0.8182,0.37,0.0
12758,2012-06-20,2,1,6,18,0,3,1,1,0.9,0.8182,0.37,0.0
12759,2012-06-20,2,1,6,19,0,3,1,1,0.88,0.7879,0.37,0.2537
12760,2012-06-20,2,1,6,20,0,3,1,1,0.86,0.7727,0.39,0.2239
12761,2012-06-20,2,1,6,21,0,3,1,1,0.84,0.7576,0.44,0.0896
12762,2012-06-20,2,1,6,22,0,3,1,1,0.82,0.7576,0.46,0.1045
12763,2012-06-20,2,1,6,23,0,3,1,1,0.78,0.7424,0.59,0.1045
12764,2012-06-21,3,1,6,0,0,4,1,1,0.74,0.697,0.7,0.0896
12765,2012-06-21,3,1,6,1,0,4,1,1,0.72,0.697,0.79,0.1343
12766,2012-06-21,3,1,6,2,0,4,1,1,0.72,0.697,0.79,0.1045
12767,2012-06-21,3,1,6,3,0,4,1,1,0.72,0.697,0.74,0.0
12768,2012-06-21,3,1,6,4,0,4,1,1,0.7,0.6667,0.84,0.0896
12769,2012-06-21,3,1,6,5,0,4,1,1,0.7,0.6667,0.84,0.1045
12770,2012-06-21,3,1,6,6,0,4,1,2,0.7,0.6667,0.84,0.0896
12771,2012-06-21,3,1,6,7,0,4,1,2,0.7,0.6667,0.84,0.0896
12772,2012-06-21,3,1,6,8,0,4,1,1,0.74,0.697,0.7,0.0
12773,2012-06-21,3,1,6,9,0,4,1,1,0.8,0.7576,0.55,0.194
12774,2012-06-21,3,1,6,10,0,4,1,1,0.84,0.7879,0.49,0.1045
12775,2012-06-21,3,1,6,11,0,4,1,1,0.86,0.7879,0.41,0.1343
12776,2012-06-21,3,1,6,12,0,4,1,1,0.9,0.8182,0.35,0.194
12777,2012-06-21,3,1,6,13,0,4,1,1,0.9,0.8182,0.35,0.0
12778,2012-06-21,3,1,6,14,0,4,1,1,0.88,0.7879,0.37,0.1642
12779,2012-06-21,3,1,6,15,0,4,1,1,0.92,0.8333,0.33,0.1642
12780,2012-06-21,3,1,6,16,0,4,1,1,0.9,0.8182,0.35,0.1343
12781,2012-06-21,3,1,6,17,0,4,1,1,0.88,0.7879,0.37,0.0
12782,2012-06-21,3,1,6,18,0,4,1,1,0.86,0.7879,0.41,0.194
12783,2012-06-21,3,1,6,19,0,4,1,1,0.88,0.803,0.39,0.2239
12784,2012-06-21,3,1,6,20,0,4,1,1,0.86,0.7879,0.44,0.194
12785,2012-06-21,3,1,6,21,0,4,1,1,0.82,0.7727,0.52,0.194
12786,2012-06-21,3,1,6,22,0,4,1,1,0.8,0.7879,0.63,0.1642
12787,2012-06-21,3,1,6,23,0,4,1,1,0.8,0.7727,0.59,0.0896
12788,2012-06-22,3,1,6,0,0,5,1,2,0.76,0.7273,0.7,0.1045
12789,2012-06-22,3,1,6,1,0,5,1,1,0.76,0.7424,0.75,0.1642
12790,2012-06-22,3,1,6,2,0,5,1,1,0.74,0.7121,0.79,0.0
12791,2012-06-22,3,1,6,3,0,5,1,1,0.74,0.7121,0.79,0.0
12792,2012-06-22,3,1,6,4,0,5,1,2,0.76,0.7273,0.66,0.0
12793,2012-06-22,3,1,6,5,0,5,1,2,0.74,0.697,0.66,0.0896
12794,2012-06-22,3,1,6,6,0,5,1,2,0.74,0.697,0.66,0.0
12795,2012-06-22,3,1,6,7,0,5,1,1,0.74,0.6818,0.58,0.1642
12796,2012-06-22,3,1,6,8,0,5,1,1,0.76,0.697,0.55,0.1343
12797,2012-06-22,3,1,6,9,0,5,1,1,0.76,0.7121,0.58,0.2239
12798,2012-06-22,3,1,6,10,0,5,1,1,0.8,0.7424,0.52,0.3582
12799,2012-06-22,3,1,6,11,0,5,1,1,0.8,0.7424,0.49,0.1642
12800,2012-06-22,3,1,6,12,0,5,1,1,0.84,0.7879,0.49,0.1343
12801,2012-06-22,3,1,6,13,0,5,1,1,0.88,0.803,0.39,0.2239
12802,2012-06-22,3,1,6,14,0,5,1,1,0.88,0.803,0.39,0.2239
12803,2012-06-22,3,1,6,15,0,5,1,1,0.9,0.8182,0.35,0.3582
12804,2012-06-22,3,1,6,16,0,5,1,1,0.9,0.803,0.31,0.2239
12805,2012-06-22,3,1,6,17,0,5,1,2,0.82,0.7273,0.38,0.1642
12806,2012-06-22,3,1,6,18,0,5,1,2,0.8,0.7576,0.55,0.194
12807,2012-06-22,3,1,6,19,0,5,1,2,0.76,0.697,0.55,0.5224
12808,2012-06-22,3,1,6,20,0,5,1,2,0.76,0.697,0.55,0.5224
12809,2012-06-22,3,1,6,21,0,5,1,3,0.68,0.6364,0.65,0.2836
12810,2012-06-22,3,1,6,22,0,5,1,1,0.68,0.6364,0.69,0.1343
12811,2012-06-22,3,1,6,23,0,5,1,2,0.66,0.6212,0.74,0.0
12812,2012-06-23,3,1,6,0,0,6,0,1,0.64,0.5758,0.83,0.0
12813,2012-06-23,3,1,6,1,0,6,0,1,0.66,0.6061,0.78,0.1343
12814,2012-06-23,3,1,6,2,0,6,0,2,0.64,0.5758,0.83,0.194
12815,2012-06-23,3,1,6,3,0,6,0,2,0.64,0.5758,0.83,0.0896
12816,2012-06-23,3,1,6,4,0,6,0,2,0.64,0.5758,0.83,0.1642
12817,2012-06-23,3,1,6,5,0,6,0,2,0.64,0.5758,0.83,0.194
12818,2012-06-23,3,1,6,6,0,6,0,1,0.64,0.5758,0.83,0.0896
12819,2012-06-23,3,1,6,7,0,6,0,1,0.64,0.5758,0.83,0.1642
12820,2012-06-23,3,1,6,8,0,6,0,1,0.68,0.6364,0.69,0.2239
12821,2012-06-23,3,1,6,9,0,6,0,1,0.72,0.6818,0.62,0.194
12822,2012-06-23,3,1,6,10,0,6,0,1,0.74,0.6818,0.55,0.194
12823,2012-06-23,3,1,6,11,0,6,0,1,0.76,0.6818,0.48,0.2239
12824,2012-06-23,3,1,6,12,0,6,0,1,0.8,0.7273,0.43,0.194
12825,2012-06-23,3,1,6,13,0,6,0,1,0.82,0.7273,0.34,0.194
12826,2012-06-23,3,1,6,14,0,6,0,1,0.78,0.6818,0.33,0.2537
12827,2012-06-23,3,1,6,15,0,6,0,1,0.84,0.7273,0.3,0.3284
12828,2012-06-23,3,1,6,16,0,6,0,1,0.84,0.7121,0.26,0.2985
12829,2012-06-23,3,1,6,17,0,6,0,1,0.82,0.7121,0.26,0.2537
12830,2012-06-23,3,1,6,18,0,6,0,1,0.82,0.7121,0.26,0.2985
12831,2012-06-23,3,1,6,19,0,6,0,1,0.8,0.697,0.27,0.194
12832,2012-06-23,3,1,6,20,0,6,0,1,0.78,0.6818,0.31,0.194
12833,2012-06-23,3,1,6,21,0,6,0,1,0.76,0.6667,0.33,0.1343
12834,2012-06-23,3,1,6,22,0,6,0,1,0.74,0.6515,0.37,0.1045
12835,2012-06-23,3,1,6,23,0,6,0,1,0.72,0.6515,0.44,0.0
12836,2012-06-24,3,1,6,0,0,0,0,1,0.7,0.6515,0.51,0.0
12837,2012-06-24,3,1,6,1,0,0,0,2,0.68,0.6364,0.54,0.0896
12838,2012-06-24,3,1,6,2,0,0,0,2,0.68,0.6364,0.51,0.0
12839,2012-06-24,3,1,6,3,0,0,0,2,0.66,0.6212,0.65,0.0896
12840,2012-06-24,3,1,6,4,0,0,0,2,0.66,0.6212,0.65,0.0
12841,2012-06-24,3,1,6,5,0,0,0,1,0.62,0.6061,0.69,0.1343
12842,2012-06-24,3,1,6,6,0,0,0,1,0.64,0.6061,0.65,0.1642
12843,2012-06-24,3,1,6,7,0,0,0,1,0.64,0.6061,0.69,0.1045
12844,2012-06-24,3,1,6,8,0,0,0,1,0.7,0.6515,0.58,0.0
12845,2012-06-24,3,1,6,9,0,0,0,1,0.72,0.6667,0.51,0.0
12846,2012-06-24,3,1,6,10,0,0,0,1,0.76,0.6818,0.4,0.0
12847,2012-06-24,3,1,6,11,0,0,0,1,0.76,0.6818,0.4,0.1343
